997,0.059701643399608484
1010,0.024057217361993066
2054,0.009645117999865116
2681,0.0039049153152725946
3158,0.0015893686732201262
4233,0.0006471945470472029
4685,3.1282811898889484
5130,1.2918919338555712
5585,0.5351673196136408
5894,0.2225655065630665
7327,2.102640046360726
8772,0.8981250538810883
9420,0.4546690728737497
10000,0.25918634650851313
10165,0.11116720519457068
11047,0.0475620121294309
11180,0.02054465413212725
11872,0.9456473246415644
12087,0.410517500396006
12443,0.8036841690169769
12502,0.35045687381421153
12704,0.15277024332418598
13319,0.06654448212772657
14350,0.32022005169852896
14711,0.14113559445365986
14734,0.06245225481843519
14820,0.027630301403750224
15154,0.33427296193177014
15161,0.14833928715926348
15339,0.06577469770363464
15464,0.029205223976802586
15471,0.012985471296177664
15837,0.005763607528612269
16016,0.0025664169094561373
16187,0.0011440911293973954
16472,0.0005102777137082626
16966,0.00022775493620308396
20855,0.4293818444522177
21774,0.19635952205341312
23023,0.09013224324755775
23542,0.7671626264794522
23723,0.3576556362780643
24195,0.16667084389517584
24321,0.07801387334803778
24349,0.036560086225463806
24466,0.017128456718854324
24807,0.00802103863509629
25039,0.0037654441531138616
25322,0.0017695321545314613
27272,0.8977546871285842
27782,0.49375489557684915
28032,0.2356294511072754
28139,0.1126810157995628
28666,0.05380380899908843
31062,0.5746286674001162
31103,0.27939059352919315
31430,0.40316140613500906
31480,0.1963931793310678
31960,0.22698010961012471
32226,0.1107577172357388
32818,0.10906977857293398
33443,0.08625030862315342
33601,0.04243521731408606
33850,0.2998226037618643
34124,0.3335649025966241
35590,0.1636157299068195
36128,0.3071527674885992
36260,0.1532168328268142
37052,0.07622769132836282
38238,0.42179327460774374
38327,0.25938821596439254
38484,0.2443617234054578
38530,0.1558708611084505
38629,0.07869731238491795
39082,0.03968228335595825
39390,0.020068220051413732
40696,0.25052915021425193
41207,0.1275608637409782
41562,0.06515936612853324
44219,0.06079216490284978
44482,0.23200073547941003
44634,0.12046713573854362
44717,0.06261848012344373
45240,0.622090625577254
45800,0.3234915197823014
45964,0.1689837616602432
46355,0.08823866570471495
46974,0.04610522113319604
47448,0.024175361088822456
47527,0.012728595951642774
47583,0.006704895399725075
48039,0.0035256893763850883
48376,0.0018588370003023158
49060,0.2973298012338965
49326,0.15752928732524651
50053,0.08336689577701506
50324,0.044361369566399134
50392,0.023657690182044888
50534,0.16665822507740558
50545,0.17112566646625638
50957,0.09119159069811644
51232,0.04871594924842526
51621,0.026041049246426695
51969,0.18422525553097202
52050,0.0989437136965634
52495,0.09523470116024413
52764,0.051216195543275944
53318,0.027535963744490743
53392,0.014875151355916216
53593,0.008033103732877578
53685,0.004344228335163791
53980,0.0023478567586820986
54301,0.001270321527478302
54573,0.1657517151856318
55571,0.19543942074565024
55798,0.10650226468833068
55848,0.058143349435663794
56282,0.031688204771867845
56388,0.017329616679198523
